,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Shibli National College, Azamgarh",Azamgarh,Uttar Pradesh,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should be a Graduate from a recognized University.,"LLB is a full-time three years duration course Affiliated to Veer Bahadur Singh Purvanchal University, Jaunpur Approved by Bar Council of India."
1,"Shri Nathmal Goenka Law College, Akola",Akola,Maharashtra,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,Candidate must have graduate degree,LLB is full time three year course
2,"Shri Nathmal Goenka Law College, Akola",Akola,Maharashtra,LLB Five Year,5 years,Full time,,UG,,(BCI) Bar Council of India,The candidate is passed 10+2 standard or equivalent examination from recognised board.,"LLB Five Year is a full-time law degree course Affiliated to Sant Gadge Baba Amravati University, Amravati Approved by Bar Council of India."
3,"Shri Nathmal Goenka Law College, Akola",Akola,Maharashtra,LLM Civil Law,2 years,Full time,,PG,,(BCI) Bar Council of India,A candidate should have passed the LL.B. or an equivalent degree from a recognised University.,"LLM Civil Law is a full-time two years duration law degree course Affiliated to Sant Gadge Baba Amravati University, Amravati Approved by Bar Counci"
4,"Shri Nathmal Goenka Law College, Akola",Akola,Maharashtra,LLM Criminal Law,2 years,Full time,,PG,,(BCI) Bar Council of India,A candidate should have passed the LL.B. or an equivalent degree from a recognised University.,"LLM Criminal Law is a full-time two years duration course Affiliated to Sant Gadge Baba Amravati University, Amravati Approved by Bar Council of India."
5,"Shri Nathmal Goenka Law College, Akola",Akola,Maharashtra,LLM Insurance Law,2 years,Full time,,PG,,(BCI) Bar Council of India,A candidate should have passed the LL.B. or an equivalent degree from a recognised University.,"LLM insurance Law is a full-time two years duration course Affiliated to Sant Gadge Baba Amravati University, Amravati Approved by Bar Counci"
6,"Maneklal Nanavati Law College, Ahmedabad",Ahmedabad,Gujarat,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed any Graduate or equivalent degree from any recognized College or University.,"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program affiliated with Gujarat University, Ahmedabad and approved by Bar Council of India. "
7,"Indira Priyadarshini College of Law, Bangalore",Bengaluru,Karnataka,BA LLB,5 years,Full time,,UG,,(BCI) Bar Council of India,The applicants who have obtained 10+2 Minimum percentage of marks in qualifying examination shall not be below 45% (44.5% and above shall be treated as 45%) of total marks in case of general category applicants and 40% (39.5% and above shall be treated as 40%) of total marks in case of SC and ST applicants.,"B.A.,LL.B. it is a five years course approved by Bar Council of India it Affiliated by Karnataka State Law University."
8,"Indira Priyadarshini College of Law, Bangalore",Bengaluru,Karnataka,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,"(a) An applicant who has graduated in any discipline of knowledge from a University established by an Act of Parliament or by a
State Legislature or an equivalent national institution recognised as a Deemed to be University or Foreign University recognised
as equivalent to the status of an Indian University by an authority competent to declare equality, may apply for three-year
degree course in law leading to the conferment of LL.B. degree on successful completion of the regular programme conducted
under these Regulations.
(b) Minimum percentage of marks in qualifying examination shall not be below 45% (44.5% and above shall be treated as 45%)
of total marks in case of general category applicants and 40% of total marks in case of SC and ST applicants.
(c) Maximum age for seeking admission is limited to thirty years in the case of general category of applicants and to thirty-five years
in the case of applicants from SC, ST, and other backward communities as on 1st June.",Bachelor of Law it is a three years course approved by Bar Council of India it Affiliated by Karnataka State Law University.
9,"NA Global Law School, Bengaluru",Bengaluru,Karnataka,BA LLB,5 years,Full time,60,UG,,(BCI) Bar Council of India,"The candidate Should have successfully completed Pre-University course or Senior Secondary School course (‘+2’) or equivalent such as (11+1, ‘A’ level in Senior School Leaving Certificate course) from a recognized University of India or outside or from Senior Secondary Board or equivalent, constituted or recognized by the Union or by the State Government or from any equivalent institution from a foreign country recognized by the government of that country for the purpose of issue of qualifying certificate on successful completion of the course, may apply for and be admitted into the course.","BA LL.B integrated double degree course combines bachelors degree course in Humanities, together with the bachelors’ degree course in Law. Each academic year is divided into two semesters. While each semester consists of 18 weeks, the duration of the course shall be 5 academic years consisting of 10 semesters approved by BCI"
10,"NA Global Law School, Bengaluru",Bengaluru,Karnataka,BBA LLB,5 years,Full time,60,UG,,(BCI) Bar Council of India,"Have successfully completed Pre-University course or Senior Secondary School course (‘+2’) or equivalent such as (11+1, ‘A’ level in Senior School Leaving Certificate course) from a recognized University of India or outside or from Senior Secondary Board or equivalent, constituted or recognized by the Union or by the State Government or from any equivalent institution from a foreign country recognized by the government of that country for the purpose of issue of qualifying certificate on successful completion of the course, may apply for and be admitted into the course.
Provided that applicants who have obtained +2 Higher Secondary Pass Certificate or First Degree Certificate after prosecuting studies in distance or correspondence method shall also be considered as eligible for admission to the course.","BBA LL.B integrated double degree course combines bachelors degree course in Humanities, together with the bachelors degree course in Law. Each academic year is divided into two semesters. While each semester consists of 18 weeks, the duration of the course shall be 5 academic years consisting of 10 semesters approved by BCI."
11,"NA Global Law School, Bengaluru",Bengaluru,Karnataka,LLB,3 years,Full time,60,UG,,(BCI) Bar Council of India,"Have graduated in any discipline of knowledge from a University established by an Act of Parliament or by a State Legislature or an equivalent national institution recognised as a Deemed to be University or Foreign University recognised as equivalent to the status of an Indian University by an authority competent to declare equivalence, may apply for three year degree course in law leading to the conferment of LL.B. degree on successful completion of the regular programme conducted under these Regulations.","LLB is a graduate degree course in Law. Each academic year is divided into two semesters. While each semester consists of 18 weeks, the duration of the course shall be 3 years consisting of 6 semesters approved by BCI."
12,"NA Global Law School, Bengaluru",Bengaluru,Karnataka,PG Diploma In Cyber Law and IT,1 year,Full time,,Diploma,,(BCI) Bar Council of India,The candidate should have passed in any degree or Equivalent with 45% marks in aggregate.,"PG Diploma In Cyber Law and IT is a full-time one years duration course offered by NA Global Law School, Bengaluru."
13,"SEA College of Law, Bangalore",Bengaluru,Karnataka,BA LLB,5 years,Full time,,UG,,(BCI) Bar Council of India,"PUC or Senior Secondary School Courses (+2) or equivalent Such as (11+1’A’ Level in Senior School Leaving Certificate Course) from a recognized University of India or outside India or from Senior Secondary Board or equivalent, Constituted or recognized by the central or State Government or from any equivalent Institution from a foreign country recognized by the government of that country, for The purpose of issue of International qualifying certificate equivalent to (10+2) Apply for the Course. Provided those who have obtained +2 Higher Secondary Pass Certificate or First Degree Certificate or equivalent course through distance or correspondence method, only after Passing the basic qualification (1to10th Std) for prosecuting such Correspondence/Distance +2, Shall also is eligible for Admission to 5Year B.A LLB Course.Candidate who have scored 45% of marks in qualifying exam (PUC/10+2) and above in case of General Category (GM) shall be eligible for admission (44.5% and above shall be treated as 45% ) and 40% of marks in qualifying exam (PUC/10+2) in case of SC & ST Candidates (39.5%and above shall be treated as 40%)","Bachelor of Arts and Bachelor of Laws (BA LLB) 5 year (10 Semester) Integrated Course affiliated to Karnataka State Law University, Hubli and approved by Bar Council of India.Karnataka State Law University, Hubli."
14,"SEA College of Law, Bangalore",Bengaluru,Karnataka,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,"An applicant who is graduated in any discipline of knowledge from a university established by an Act of Parliament or by a State Legislature or an equivalent national institution recognized as a Deemed to be University of Foreign University recognized as equivalent to the status of an Indian University by an authority competent to declare equivalence, may apply for three-year degree course in law leading to the conferment of LL.B degree on successful completion of the regular program conducted under the KSLU Regulations. Provided an applicant who has passed the degree or PG directly from open or distance mode from a recognized university, after prosecuting the studies in the pattern of 10+2/higher secondary schooling, is also eligible for admission to 3 years LLB. However , the applicants who have obtained 10+2 or graduation or Post Graduation through open university directly without having any basic qualification as above said are not eligible to 3 years LLB. The prescribed minimum % of marks in any discipline of graduation for General category is 45% & 40% for SC/ST.(44.5% and above shall be treated as 45% for GM and 39.5% and above shall be treated as 40% in case of SC/ST).","Bachelor of Laws (LLB) three-year full-time course affiliated to Karnataka State Law University, Hubli and approved by Bar Council of India.Karnataka State Law University, Hubli"
15,"Rajarshi Shahu Law College, Barshi",Barshi,Maharashtra,BA LLB Integrated,5 years,Full time,,UG,0.22 lakhs,(BCI) Bar Council of India,The candidate should have passed 12th from a recognized board.,"Bachelor of Arts + Bachelor of Laws (BA LLB) is five-years (10 Semesters) full-time Integrated programme in Law affiliated with Solapur University, Solapur with the approval of Bar Council of India."
16,"Rajarshi Shahu Law College, Barshi",Barshi,Maharashtra,LLB,3 years,Full time,,UG,0.13 lakhs,(BCI) Bar Council of India,The candidate should have passed any Graduate or equivalent degree from any recognized College or University. ,"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program affiliated with Solapur University, Solapur and approved by Bar Council of India."
17,"Dr BR Ambedkar Vidhi Mahavidyalaya, Banda",Girwan,Uttar Pradesh,BA LLB,5 years,Full time,240,UG,,(BCI) Bar Council of India,The candidate should have passed 10+2 in relevant stream from recognized board.,Bachelor of Arts and Bachelor of Law is a five-year full-time course affiliated to Bundelkhand University approved by BCI.
18,"Dr BR Ambedkar Vidhi Mahavidyalaya, Banda",Girwan,Uttar Pradesh,LLB,3 years,Full time,60,UG,,(BCI) Bar Council of India,Graduation with minimum 45%,Bachelor of Law is a three-year full-time course affiliated to Bundelkhand University approved by BCI.
19,"Dr BR Ambedkar Vidhi Mahavidyalaya, Banda",Girwan,Uttar Pradesh,LLM,2 years,Full time,20,PG,,(BCI) Bar Council of India,The candidate should have passed in LLB from any recognized university.,Master of Law is a two year full-time course affiliated to Bundelkhand University approved by BCI.
20,"Law College, Durgapur",Durgapur,West Bengal,BA LLB Hons Integrated,5 years,Full time,80,UG,1.28 lakhs,(BCI) Bar Council of India,"10+2 passed with 45% marks for General and OBC candidate and 40% marks for SC/ST candidate from recognized Board.N.B: In case of W.B.C.H.S.E ,45% or 40% (whichever is applicable) marks be calculated in total marks & except W.B.C.H.S.E best of main 4 subject ","From the session 2006, the college has introduced 5-year integrated B.A. LL.B. (Hons.) degree course. The course shall be spread over five academic session from July to June divided into ten semester i.e. from July to December and January to June every year and there shall be semester wise examination at the end of each semester.  The medium of instruction and examination of the course shall be En"
21,"Law College, Durgapur",Durgapur,West Bengal,LLB,3 years,Full time,120,UG,0.79 lakhs,(BCI) Bar Council of India,10+2+3 passed with 45% marks for General and OBC candidate and 40% marks for SC/ST candidate from recognized University N.B: In case of Pass course 45% or 40% (whichever is applicable) marks be calculated on total marks of Part-II i.e. 800 & in case of Hons. Course 45% or 40% (whichever is applicable) marks be calculated on total marks of Part-III i.e.1300,LLB : Three Year Degree Course Primarily the College started with 3 Year LL.B Degree course only from session 2005. The course shall be spread over three academic session from January to December divided into six semester i.e. from May to June and July to December every year and there shall be semester wise examination respectively at the end of each semester. The medium of instruction and examination of the course shall be En
22,"Law College, Durgapur",Durgapur,West Bengal,PG Diploma in Cyber Law,1 year,Full time,20,Diploma,0.15 lakhs,,The minimum qualification for admission in this course is a graduate degree (in 10+2+3 pattern) in any discipline.,PGDCL : One Year Post Graduate Diploma Course Considering growing needs of cyber knowledge and expertise the college has introduced one year Post Graduate Diploma in Cyber Law (PGDCM) from July 2010. The course of study shall be started from July and examination shall be held June of every year. The medium of Instruction and examination of the course shall be En
23,"Shri Omkarnath Malpani Law College, Sangamner",Sangamner,Maharashtra,BSL LLB,5 years,Full time,80,UG,,(BCI) Bar Council of India,The candidate is passed HSC (Any stream) from recognized board.,Bachelor of Socio-Legal Sciences Bachelor of Laws (B.S.L.LL.B) is an integrated law degree Affiliated to Savitribai Phule Pune University and Approved by Bar counci of India.
24,"Shri Omkarnath Malpani Law College, Sangamner",Sangamner,Maharashtra,Diploma in Labour Laws and Labour Welfare,1 year,Full time,80,Diploma,,(BCI) Bar Council of India,The candidate completed graduation from recognised university. ,Diploma in Labour Laws and Labour Welfare is a one-year full-time Diploma course Affiliated to Savitribai Phule Pune University and Approved by Bar Council of India
25,"Shri Omkarnath Malpani Law College, Sangamner",Sangamner,Maharashtra,LLB,3 years,Full time,80,UG,,(BCI) Bar Council of India,The candidate completed graduation from recognised university. ,Bachelor of Laws (LL.B) is a three-year full-time law degree Affiliated to Savitribai Phule Pune University and Approved by Bar Council of India.
26,"Visakha Law College, Visakhapatnam",Visakhapatnam,Andhra Pradesh,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,Graduate in any discipline from any university recognised by UGC with an aggregate of 45% Marks.,"Bachelor of Legislative Law (LLB) is a three-year full-time duration course affiliated to Andhra University, Visakhapatnam and approved by Bar Council of India."
27,"Visakha Law College, Visakhapatnam",Visakhapatnam,Andhra Pradesh,LLB 5 Years,5 years,Full time,,UG,,(BCI) Bar Council of India,The applicant should have passed 10+2 or its equivalent examination.,"Bachelor of Legislative Law (LLB) is a Five-year full-time Integrated course affiliated to Andhra University, Visakhapatnam and approved by Bar Council of India."
